time,TRADER_FUNDAMENTAL_00,TRADER_FUNDAMENTAL_01,TRADER_FUNDAMENTAL_02,TRADER_FUNDAMENTAL_03,TRADER_FUNDAMENTAL_04,TRADER_FUNDAMENTAL_05,TRADER_FUNDAMENTAL_06,TRADER_FUNDAMENTAL_07,TRADER_FUNDAMENTAL_08,TRADER_FUNDAMENTAL_09,TRADER_FUNDAMENTAL_10,TRADER_FUNDAMENTAL_11,TRADER_FUNDAMENTAL_12,TRADER_FUNDAMENTAL_13,TRADER_FUNDAMENTAL_14,TRADER_FUNDAMENTAL_15,TRADER_FUNDAMENTAL_16,TRADER_FUNDAMENTAL_17,TRADER_FUNDAMENTAL_18,TRADER_FUNDAMENTAL_19,TRADER_MAO_00,TRADER_MAO_01,TRADER_MAO_02,TRADER_MAO_03,TRADER_MAO_04,TRADER_MAO_05,TRADER_MAO_06,TRADER_MAO_07,TRADER_MAO_08,TRADER_MAO_09,TRADER_MAO_10,TRADER_MAO_11,TRADER_MAO_12,TRADER_MAO_13,TRADER_MAO_14,TRADER_MAO_15,TRADER_MAO_16,TRADER_MAO_17,TRADER_MAO_18,TRADER_MAO_19,TRADER_MAO_50,TRADER_MAO_51,TRADER_MAO_52,TRADER_MAO_53,TRADER_MAO_54,TRADER_MAO_55,TRADER_MAO_56,TRADER_MAO_57,TRADER_MAO_58,TRADER_MAO_59,TRADER_MAO_60,TRADER_MAO_61,TRADER_MAO_62,TRADER_MAO_63,TRADER_MAO_64,TRADER_MAO_65,TRADER_MAO_66,TRADER_MAO_67,TRADER_MAO_68,TRADER_MAO_69,TRADER_Q_LEARNING_00,TRADER_Q_LEARNING_01,TRADER_Q_LEARNING_02,TRADER_Q_LEARNING_03,TRADER_Q_LEARNING_04,TRADER_RANDOM_00,TRADER_RANDOM_01,TRADER_RANDOM_02,TRADER_RANDOM_03,TRADER_RANDOM_04,TRADER_RANDOM_05,TRADER_RANDOM_06,TRADER_RANDOM_07,TRADER_RANDOM_08,TRADER_RANDOM_09,TRADER_RANDOM_10,TRADER_RANDOM_11,TRADER_RANDOM_12,TRADER_RANDOM_13,TRADER_RANDOM_14,TRADER_RANDOM_15,TRADER_RANDOM_16,TRADER_RANDOM_17,TRADER_RANDOM_18,TRADER_RANDOM_19
5100,418.131600,292.574400,383.293310,447.566230,272.625770,281.981000,437.460980,290.551790,258.491880,570.435290,419.715720,405.690150,498.486260,342.150370,396.071160,187.800780,480.162880,508.390530,258.885560,463.839370,3.160520,14.369560,2.413420,8.674940,-29.145750,-7.272550,-19.003980,2.708570,-16.472110,-4.908190,13.460750,-27.303160,5.922830,-10.462910,-4.888440,-16.977600,-18.097020,-9.706510,2.352880,-32.182580,-4.648210,-14.028640,-6.760350,-4.933330,-6.256480,-8.452060,-3.953460,-9.153590,-3.223160,6.594920,-9.461780,1.657580,-7.640610,-6.237120,0.000000,-3.912880,-7.142610,-2.278400,-7.326570,-2.757820,-506.630420,-736.033440,374.959010,-259.537870,-650.317700,-369.820560,-361.838320,-241.151590,-184.350930,-181.695760,-166.858850,-337.395740,-65.427000,-308.488870,-379.652170,-196.595080,-220.127300,-542.456170,-143.238200,-236.671260,-279.702970,-445.467870,-426.202360,-158.304570,-376.927470
5150,389.524050,273.877240,361.083620,438.530130,261.906840,246.631150,585.338950,203.160910,218.417430,576.490930,418.107030,402.067950,494.762740,332.138650,377.755770,102.617220,465.561460,488.490420,193.366400,426.704930,3.160520,14.780000,1.636960,8.674940,-23.671410,-8.825470,-14.964000,1.887690,-10.997770,-10.382530,14.370260,-26.892720,6.333270,-8.410710,-3.657120,-15.746280,-17.686580,-9.445110,4.405080,-30.951260,-3.416890,-14.849520,-6.760350,-4.522890,-5.435600,-8.452060,-4.363900,-9.564030,-2.812720,6.594920,-9.872220,6.325570,-6.212900,-1.362920,0.000000,-3.912880,-6.321730,-1.867960,-4.889470,-5.613240,-116.467400,-1001.513760,5.089540,163.045490,-376.462320,-399.918840,-370.375170,-229.713490,-210.639620,-182.581050,-189.921140,-338.862220,-56.678910,-288.002250,-380.681760,-172.448460,-219.290100,-551.551200,-132.201960,-218.274200,-302.926190,-497.850820,-459.933940,-149.719680,-372.902040
5200,772.388790,545.996570,603.819100,569.342310,405.948270,642.446240,-1052.628510,1198.964110,646.548240,560.661020,482.717990,445.030010,526.298910,547.171270,587.971910,1073.906850,631.521430,797.961130,1013.026170,839.251190,3.160520,10.112010,4.037570,8.674940,-22.894950,-4.024250,-14.964000,11.223670,-10.221310,-11.158990,17.589980,-31.560710,1.665280,-31.750660,-17.661090,-29.750250,-22.354570,-9.141940,-18.934870,-44.955230,-17.420860,-5.513540,-6.760350,-9.190880,-14.771580,-8.452060,0.304090,-4.896040,-7.480710,6.594920,-5.204230,2.396580,-8.650000,1.830940,0.000000,-3.912880,-15.657710,-6.535950,-3.292540,-0.739040,-4599.293250,2042.661290,4175.250060,-4747.661030,-3298.257860,-134.249260,-304.189200,-431.861420,-39.806540,-149.562770,69.829480,-219.998910,-154.071040,-603.147200,-342.382780,-415.062850,-211.410210,-583.157670,-331.079380,-505.555610,14.729780,69.540270,-143.274120,-256.164920,-436.387740
5250,448.473220,333.245980,403.755600,481.490230,301.385100,318.227430,334.942900,370.789370,283.759720,580.956560,436.738670,401.202240,505.202950,388.245340,412.767880,248.012610,497.698740,551.009480,341.517680,505.043020,3.160520,14.041000,2.609860,8.674940,-25.295560,-6.879670,-16.022750,3.365690,-12.621920,-8.758380,17.266910,-27.631720,5.594270,-12.105710,-5.874120,-17.963280,-18.425580,-8.068700,0.710080,-33.168260,-5.633890,-13.371520,-6.760350,-5.261890,-6.913600,-8.452060,-3.624900,-8.825030,-3.551720,6.594920,-9.133220,1.366840,-10.246930,6.605260,0.000000,-3.912880,-7.799730,-2.606960,-0.905380,2.454820,-846.307170,-536.164430,646.969820,-651.068400,-809.176950,-358.395220,-365.440640,-259.070840,-177.408720,-177.464190,-153.466840,-342.895460,-84.292250,-333.772310,-370.524610,-210.646970,-232.183210,-578.896790,-169.196290,-264.368580,-246.157060,-442.672850,-396.446740,-166.144600,-398.002090
5300,366.378620,293.294890,354.801010,460.156210,278.302960,233.887720,704.409350,157.980540,187.752720,593.000340,422.210990,378.665310,502.438090,353.160370,378.230800,25.433730,464.133030,483.309720,179.171640,424.269120,3.160520,15.070740,5.046960,8.674940,-23.867850,-2.005470,-16.022750,1.306210,-11.194210,-10.186090,19.064660,-26.601980,6.624010,-6.957010,-2.784900,-14.874060,-17.395840,-8.176390,5.858780,-30.079040,-2.544670,-15.431000,-6.760350,-4.232150,-4.854120,-8.452060,-4.654640,-9.854770,-2.521980,6.594920,-10.162960,1.760410,-12.634090,0.616180,0.000000,-3.912880,-5.740250,-1.577220,-3.899920,7.229140,140.530320,-1233.925190,-309.117760,392.618170,-125.178930,-406.733110,-393.316480,-211.073110,-215.675560,-190.260260,-213.321630,-376.630460,-54.548970,-251.651900,-372.065530,-151.913480,-233.506460,-567.072880,-134.832930,-216.655480,-315.097580,-592.184550,-463.705330,-160.785350,-385.235930
5350,402.681010,320.836050,376.600540,475.642400,289.151030,266.103460,584.542570,240.452360,230.851500,599.102120,428.941960,372.264380,506.795670,374.340410,402.596780,103.489780,473.916520,522.345010,251.028610,455.870210,3.160520,14.677170,6.643890,8.674940,-26.304950,1.188390,-14.779910,2.093350,-13.631310,-7.748990,22.103630,-26.995550,6.230440,-8.924860,-3.965610,-16.054770,-17.789410,-7.577140,3.890930,-31.259750,-3.725380,-14.643860,-6.760350,-4.625720,-5.641260,-8.452060,-4.261070,-9.461200,-2.915550,6.594920,-9.769390,7.318820,-9.639550,-1.025960,0.000000,-3.912880,-6.527390,-1.970790,-4.720990,1.240060,-223.272160,-978.325190,51.319480,-16.177720,-372.885810,-386.669410,-386.664560,-228.088820,-204.332360,-191.379610,-200.636040,-376.733570,-60.424480,-288.231060,-372.107120,-177.219280,-236.846300,-568.416080,-146.181520,-259.022940,-289.308010,-546.733060,-440.173590,-172.960380,-398.171020
5400,900.051830,600.812960,681.456290,592.842930,424.451500,760.304320,-1447.506940,1396.224650,749.381300,471.096300,516.768500,508.356470,548.975340,548.814610,618.131180,1306.797140,706.469110,874.034840,1160.618760,903.807940,3.160520,9.118760,9.031050,8.674940,-27.901880,5.962710,-11.142250,13.210170,-15.228240,-6.152060,24.121140,-32.553960,0.672030,-36.716910,-20.640840,-32.730000,-23.347820,-6.564150,-23.901120,-47.934980,-20.400610,-3.527040,-6.760350,-10.184130,-16.758080,-8.452060,1.297340,-3.902790,-8.473960,6.594920,-4.210980,1.844480,-8.818480,-6.568280,0.000000,-3.912880,-17.644210,-7.529200,-7.492150,-0.402080,-5634.403960,2859.501370,5256.381630,-5560.659470,-4245.553640,-148.814280,-352.369800,-419.844000,-11.499620,-153.794330,108.246690,-150.235190,-184.201890,-684.650990,-363.262130,-486.010990,-266.436790,-546.945470,-389.585290,-626.969680,55.962720,197.940050,-48.139580,-272.157820,-429.748200
5450,426.470670,327.095960,404.410030,486.132590,308.798560,277.641840,562.237640,284.027780,251.035710,602.339660,437.446940,328.959380,504.533110,391.232990,431.364850,124.221960,491.976670,537.141340,275.691080,472.353100,3.160520,14.593100,6.036510,8.674940,-30.289040,-0.026370,-11.142250,2.261490,-17.615400,-3.764900,30.274750,-27.079620,6.146370,-9.345210,-4.217820,-16.306980,-17.873480,-8.225510,3.470580,-31.511960,-3.977590,-14.475720,-6.760350,-4.709790,-5.809400,-8.452060,-4.177000,-9.377130,-2.999620,6.594920,-7.971950,1.068020,-6.047320,-2.499140,0.000000,-3.912880,-6.695530,-2.054860,-5.457580,-5.944400,-230.871290,-1013.801640,44.253660,-185.336620,-359.925720,-357.956560,-363.878110,-211.106890,-218.150890,-204.281060,-201.610860,-380.746390,-76.297360,-278.436150,-374.359480,-180.415720,-265.429740,-603.646090,-158.320170,-255.429420,-295.543670,-562.989220,-391.127540,-191.203720,-400.537350
5500,353.808650,290.108110,369.227690,478.536930,293.269360,213.574920,847.860300,138.725360,182.012650,661.956410,431.632280,295.695220,488.071240,358.753810,396.583500,-61.683950,473.458990,491.634150,146.037660,402.857520,3.160520,15.369560,5.215440,8.674940,-27.294500,-1.668510,-6.251820,0.708570,-14.620860,-6.759440,30.274750,-26.303160,6.922830,-5.462910,-1.888440,-13.977600,-17.097020,-14.964490,7.352880,-29.182580,-1.648210,-16.028640,-6.760350,-3.933330,-4.256480,-8.452060,-4.953460,-10.153590,-2.223160,6.594920,-7.971950,3.468630,-8.081890,-3.376420,0.000000,-3.912880,-5.142610,-1.278400,-5.896220,-1.875260,541.505100,-1597.857910,-739.729450,528.691680,248.475430,-392.465140,-377.159470,-157.556860,-205.361750,-233.215320,-222.520010,-382.704480,-78.072980,-231.762180,-388.232510,-157.027670,-261.623800,-582.357040,-135.549930,-187.309580,-356.774500,-670.826220,-460.347760,-173.681060,-387.775650
5550,569.583550,419.564470,490.225050,525.026100,359.299870,423.482260,-34.737560,625.303460,409.365940,579.210900,471.304520,366.278980,528.971160,434.813940,488.476830,459.741720,559.555890,649.720090,544.230140,604.921740,3.160520,12.968950,2.444280,8.674940,-26.473430,-7.210830,-6.251820,5.509790,-13.799790,-7.580510,30.274750,-28.703770,4.522220,-17.465960,-9.090270,-21.179430,-19.497630,-10.533250,-4.650170,-36.384410,-8.850040,-11.227420,-6.760350,-6.333940,-9.057700,-8.452060,-2.552850,-7.752980,-4.623770,6.594920,-7.971950,2.040920,-7.643250,-5.482920,0.000000,-3.912880,-9.943830,-3.679010,-6.949470,-2.752540,-1850.171540,156.569250,1602.915950,-1784.240340,-1532.059780,-307.284610,-373.486840,-290.470840,-148.470200,-226.849230,-108.056300,-296.780510,-115.727180,-400.082440,-399.494250,-278.970060,-259.439990,-576.396800,-216.331490,-364.135810,-201.649330,-362.530650,-303.746410,-194.373210,-399.381280
5600,443.791850,359.707240,429.798560,515.730210,340.485290,294.885780,514.007150,364.638010,278.276960,638.361590,453.057240,270.029780,530.529960,398.994300,435.937750,117.981210,507.013520,573.561820,314.117510,480.859900,3.160520,14.396660,4.478850,8.674940,-23.702270,-3.141690,-6.251820,2.654370,-11.028630,-10.351670,30.274750,-27.276060,5.949930,-10.327410,-4.807140,-16.896300,-18.069920,-7.729260,2.488380,-32.101280,-4.566910,-14.082840,-6.760350,-4.906230,-6.202280,-8.452060,-3.980560,-9.180690,-3.196060,6.594920,-7.971950,4.478020,-6.590000,-6.360920,0.000000,-3.912880,-7.088410,-2.251300,-7.388470,-4.859040,-430.670790,-953.399240,137.726140,-474.828760,-357.570950,-356.364180,-366.770560,-170.227900,-146.863540,-249.589940,-171.907220,-348.981690,-113.085400,-294.810940,-435.479930,-204.900230,-254.481760,-564.400580,-161.353150,-258.569220,-330.110980,-576.950040,-414.401610,-171.906800,-379.580820
5650,675.622160,481.857090,544.682900,549.854130,382.038890,522.236080,-389.901600,840.852260,511.793450,552.200180,491.034150,388.018980,551.708900,482.601410,539.084460,694.167270,600.223320,713.786520,722.780310,694.395420,3.160520,11.959560,4.040210,8.674940,-25.736840,-4.018970,-6.251820,7.528570,-13.063200,-8.317100,30.274750,-29.713160,3.552230,-22.512910,-12.118440,-24.207600,-20.507020,-11.400690,-9.697120,-39.412580,-11.878210,-9.208640,-6.760350,-7.343330,-11.076480,-8.452060,-1.543460,-6.743590,-5.633160,6.594920,-7.971950,6.074950,-6.151000,-6.883720,0.000000,-3.912880,-11.962610,-4.688400,-7.649870,-5.737040,-2896.984900,892.350680,2577.359690,-2760.316640,-2356.398170,-267.532420,-381.435380,-325.624760,-115.277510,-212.066190,-63.817190,-265.955180,-144.952440,-455.946560,-397.723100,-329.115050,-261.680140,-576.024430,-255.140330,-445.189710,-148.735670,-228.197460,-244.341780,-208.217630,-412.211670
5700,830.094260,553.089820,625.615960,562.600270,402.225470,670.210370,-1017.230040,1159.320530,679.791840,508.292060,516.252020,464.169650,562.541800,538.493960,617.547100,1073.416940,677.966070,811.099920,1003.217540,832.614750,3.160520,10.362630,2.986960,8.674940,-25.298200,-6.125470,-6.998630,10.722430,-12.624560,-8.755740,30.274750,-31.310090,3.552230,-30.497560,-16.909230,-28.998390,-22.103950,-6.020570,-17.681770,-44.203370,-16.669000,-6.014780,-6.760350,-8.940260,-14.270340,-8.452060,0.053470,-5.146660,-7.230090,6.594920,-7.971950,8.462110,-5.889600,-7.490060,0.000000,-3.912880,-15.156470,-6.285330,-7.953040,-6.259840,-4497.200080,2138.205660,4223.033690,-4226.311770,-3727.355870,-209.984600,-373.684910,-439.613770,-91.916360,-184.918650,12.928550,-202.962600,-167.377630,-570.492940,-377.340020,-427.687490,-261.584380,-625.319770,-305.348360,-597.871360,-11.105770,-16.526500,-147.193120,-252.641110,-431.663260
5750,1049.392980,655.083670,732.544070,595.016110,427.023650,895.907500,-1941.209290,1611.117870,926.953090,389.938290,568.736710,614.376720,566.144500,626.816340,760.195320,1671.883700,789.836440,944.580130,1423.887610,1029.345110,3.160520,7.975470,6.442200,8.674940,-27.741840,-4.811700,-6.974280,15.496750,-9.117630,-7.462950,30.274750,-33.697250,3.552230,-42.433360,-24.070710,-36.159870,-24.491110,-6.575510,-29.617570,-51.364850,-23.830480,-1.240460,-6.760350,-11.327420,-19.044660,-8.452060,2.440630,-2.759500,-9.617250,6.594920,-7.971950,5.467570,-5.586430,-9.636540,0.000000,-3.912880,-19.930790,-8.672490,-9.026280,-6.866180,-6972.640260,4088.542750,6719.033650,-6364.481670,-5836.710120,-141.917780,-381.782130,-605.242620,-50.282490,-117.836950,121.574900,-134.653010,-206.517490,-752.531280,-350.687740,-575.929180,-268.480090,-654.367430,-393.135000,-798.598950,174.794950,294.760100,-8.055380,-311.617990,-461.281080
5800,778.350970,532.390670,607.633300,566.097030,394.400040,608.935750,-782.077250,1045.142080,625.298210,527.479190,516.057180,415.073080,568.568250,518.500690,601.431500,929.586430,660.770610,781.003920,911.037230,792.714320,3.160520,10.970010,6.703600,8.674940,-26.424840,-5.073100,-6.007220,9.507670,-8.239630,-7.703950,30.274750,-30.702710,3.552230,-27.460660,-15.087090,-27.176250,-21.496570,-7.020890,-14.644870,-42.381230,-14.846860,-7.229540,-6.760350,-8.332880,-13.055580,-8.452060,-0.553910,-5.754040,-6.622710,6.594920,-7.971950,4.646500,-4.513190,-9.421160,0.000000,-3.912880,-13.941710,-5.677950,-8.918590,-9.012660,-3906.520060,1691.791830,3614.155510,-3656.006940,-3236.052830,-249.454340,-392.282030,-364.737620,-98.636100,-182.942340,-11.755570,-239.888850,-166.396960,-549.649530,-387.693790,-398.502950,-260.149800,-612.867130,-286.297950,-565.281100,-71.081540,-96.263890,-216.531220,-249.459930,-419.245180
5850,712.576680,500.483350,582.233700,573.490340,392.607860,538.187520,-461.603700,895.579210,541.603270,573.258950,503.078990,350.343850,576.398210,507.039740,569.930000,720.223830,632.742310,734.103550,777.147950,730.691400,3.160520,11.791080,7.006770,8.674940,-25.640640,-5.376270,-13.041500,7.865530,-7.716830,-7.442550,30.274750,-29.881640,3.552230,-23.355310,-12.623880,-24.713040,-20.675500,-8.333150,-10.539520,-39.918020,-12.383650,-8.871680,-6.760350,-7.511810,-11.413440,-8.452060,-1.374980,-6.575110,-5.801640,6.594920,-7.971950,1.875340,-4.620880,-10.619660,0.000000,-3.912880,-12.299570,-4.856880,-9.517840,-8.797280,-3036.580040,1010.243360,2743.700360,-2941.473650,-2522.322950,-293.337990,-391.844290,-319.601890,-113.339160,-207.537500,-60.002520,-257.534330,-167.870820,-506.180430,-393.598250,-345.561400,-256.203920,-609.741020,-275.074560,-480.799400,-139.361050,-217.782170,-274.620620,-217.456800,-406.835550
5900,487.220010,394.728670,469.633250,599.873100,387.470700,270.691740,644.999510,399.044430,250.548600,722.657330,453.971860,137.335900,611.240050,433.172660,427.223880,7.430350,516.876080,578.918590,309.621160,531.403730,3.160520,14.562240,8.080010,8.674940,-24.731130,-6.449510,-4.116240,2.323210,-7.110490,-7.139380,30.274750,-27.110480,3.552230,-9.499510,-4.310400,-16.399560,-17.904340,-6.789600,3.316280,-31.604540,-4.070170,-14.414000,-3.726710,-4.740650,-5.871120,-8.452060,-4.146140,-9.346270,-3.030480,6.102140,-7.971950,3.909910,-4.029350,-6.909270,0.000000,-3.912880,-6.757250,-2.085720,-5.986410,-9.995780,-93.046030,-1310.821080,-220.433530,-528.632970,-144.882420,-407.301800,-364.772310,-144.515680,-195.645150,-297.986660,-170.829120,-338.316360,-162.167700,-300.465700,-404.010600,-174.096370,-228.185700,-525.429840,-191.280060,-235.344520,-367.400830,-615.664240,-443.032560,-165.877050,-392.717260
